id,sentence,sentiment
1999,Operating advantages enhanced to EUR 103.4 manganese from EUR 23.2 in the corresponding deadlines in 2006 ,0
2000,Operating receipts boosts to EUR 103.4 manganese from EUR 23.2 in the corresponding timetable in 2006 ,0
2001,Operational profit widened to EUR 103.4 manganese from EUR 23.2 in the corresponding timetable in 2006 ,0
2002,Operative profit climb to EUR 103.4 mn from EUROS 23.2 in the corresponding timeline in 2006 ,0
2003,Operative profit jumped to EUR 103.4 mn from EUR 23.2 in the corresponding timing in 2006 ,0
2004,"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver ",2
2005,"At the applications of Finnish mediums corporations Alma Medium 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku Ecole of Economics has drawn up a inlet scenario for Finland 's national economy by utilizes a mannequins established by the Institutes of Denver ",2
2006,"At the calls of Finland average company Alma Media 's newspapers , scrutinize manager Jari Kaivo-oja at the Finland Futures Researching Centres at the Turku School of Economists has drawn up a next scenario for Finland 's nationals economy by using a model worded by the University of Denver ",2
2007,"At the enquired of Finnish media company Alma Media 's newspapers , investigates manager Jari Kaivo-oja at the Finland Upcoming Search Centre at the Turku Education of Rescuing has drawn up a futur scenario for Finland 's nationwide economy by usage a model worded by the University of Denver ",2
2008,"At the invitations of Finnish media company Alma Milieu 's journal , research administrator Jari Kaivo-oja at the Finland Futures Considering Centre at the Turku School of Economics has drawn up a future screenplay for Finland 's national economy by used a modelled elaborated by the Academies of Denver ",2
2009,"At the request of Finnish news enterprises Lifeblood Media 's newspapers , snooping manager Jari Kaivo-oja at the Finland Futures Probing Centre at the Turku Pedagogy of Economic has drawn up a impending scenario for Finland 's national economy by using a modelled developed by the Campus of Denver ",2
2010,Sales of security and system packaging increased slightly ,0
2011,Sales of security and system bagging grew slightly ,0
2012,Sales of security and system package surges slightly ,0
2013,Sales of security and system packages enhanced slightly ,0
2014,Sales of security and system packaging grew slightly ,0
2015,Sales of warranty and system pack increased slightly ,0
2016,Kaupthing Bank will publish its annual results for 2007 before markets open on Thursday 31 January ,2
2017,Kaupthing Bank will publicize its annual success for 2007 before contracts open on Thursday 31 January ,2
2018,Kaupthing Bank will publicized its annual consequences for 2007 before markets open on Thu 31 Janeiro ,2
2019,Kaupthing Bank will publish its annual upshot for 2007 before contracting inaugurated on Friday 31 January ,2
2020,Kaupthing Banking will publications its annual finding for 2007 before markets opens on Thursday 31 January ,2
2021,Kaupthing Banque will publishes its annual conclusions for 2007 before markets open on Thursday 31 Jan ,2
2022,The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume ,2
2023,Du energy sector accounted for practically 33 % and the stahl industry for about 57 % of the transportation amount ,2
2024,Nova energy sector composed for approximately 33 % and the steel industry for about 57 % of the transportation volume ,2
2025,The energy ministries accounted for roughly 33 % and the stahl industry for about 57 % of the transportation amount ,2
2026,The energy sector aggregate for nearly 33 % and the steel industries for about 57 % of the transportation volumes ,2
2027,The energy sector numbered for roughly 33 % and the steel industry for about 57 % of the transportation volume ,2
2028,"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap ",2
2029,"Swedish , Finland and Danish listed companies are organized in three market chap segments , Norden Massive Cloaks , Mid Cap and Small Cap ",2
2030,"Swedish , Finnish and Danish listed business are organized in three commercialized chap segments , Nordic Large Cap , Mid Cap and Small Roofs ",2
2031,"Swedish , Finnish and Danish listed companies are organized in three mercado roofs segments , Nordic Unpaid Cap , Mid Cap and Klein Cap ",2
2032,"Swedish , Finnish and Danish listed undertakings are organisation in three trade caps segments , Nordic Massive Cap , Mid Cap and Small Cap ",2
2033,"Swedish , Helsinki and Danish listed companies are organized in three market cap segments , North Significant Cap , Mid Chaps and Boys Cap ",2
2034,`` Marimekko operates in an industry in which changes in the business climate are reflected in consumer demand ,2
2035,`` Marimekko administering in an industry in which changes in the ventures climate are portrayed in consumer demand ,2
2036,`` Marimekko operates in an industry in which alterations in the ventures climate are manifested in consumer asks ,2
2037,`` Marimekko operates in an industry in which changes in the corporate atmospheric are reflected in consume calls ,2
2038,`` Marimekko operates in an industry in which changes in the societies atmosphere are exemplified in consumption demand ,2
2039,`` Marimekko operates in an industry in which modification in the firms climate are manifest in consumer demanded ,2
2040,"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 ",2
2041,"Altered being indicated today will be efficacy after the closures of trading on Friday , June 19 , 2009 ",2
2042,"Changes being announces today will be effective after the closes of trading on Yesterday , July 19 , 2009 ",2
2043,"Changes being declare sunday will be effectively after the closure of trading on Friday , June 19 , 2009 ",2
2044,"Modify being announced hoy will be effective after the close of mercantile on Friday , Jul 19 , 2009 ",2
2045,"Shift being announcing now will be effective after the close of trading on Friday , Nov 19 , 2009 ",2
2046,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company ",2
2047,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be autonomy of the Businesses ",2
2048,"According to CapMan Plc 's Corporate Management , the majority of the commitee ' members shall be freelance of the Societal ",2
2049,"According to CapMan Plc 's Enterprising Governance , the majority of the committee ' members shall be independent of the Enterprising ",2
2050,"According to CapMan Plc 's Industries Managerial , the majority of the committees ' members shall be independent of the Ventures ",2
2051,"Conforming to CapMan Plc 's Corporate Administration , the majority of the committees ' members shall be independent of the Business ",2
2052,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 ",1
2053,"Finnish frame and outfit groups Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 trillions for 2006 , compared to 8.4 million eur $ 10.9 millions for 2005 ",1
2054,"Finnish textiles and clothe group Marimekko Oyj mailed a net profit of 7.99 miilion euro $ 10.4 millions for 2006 , compare to 8.4 million euro $ 10.9 million for 2005 ",1
2055,"Finnish textiles and clothes group Marimekko Oyj posted a net earn of 7.99 trillion euro $ 10.4 trillions for 2006 , comparisons to 8.4 mln euros $ 10.9 zillion for 2005 ",1
2056,"Finnish textiles and clothing clusters Marimekko Oyj posted a arresting profit of 7.99 shiu euros $ 10.4 mln for 2006 , compared to 8.4 trillions euros $ 10.9 mln for 2005 ",1
2057,"Finnish textiles and gowns group Marimekko Oyj posted a net profit of 7.99 million euro $ 10.4 billions for 2006 , comparison to 8.4 trillions euro $ 10.9 million for 2005 ",1
2058,The machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood ,2
2059,Aux machinery now commanded will be placed in a nouveau mill with an annually production capacity of 40 000 m3 of overlaid birch plywood ,2
2060,De machines now ordered will be situated in a new mill with an year production jurisdiction of 40 000 m3 of overlaid birch plywood ,2
2061,The machinery now commanded will be laid in a new mill with an annum generating capable of 40 000 m3 of overlaid birch plywood ,2
2062,The machinery now ordered will be planted in a nouveau mill with an annually production dexterity of 40 000 m3 of overlaid birch plywood ,2
2063,The mechanism now ordered will be placed in a novo moulins with an annual production capability of 40 000 m3 of overlaid birch plywood ,2
2064,"A replay will be available until 27 October 2006 in the following numbers : US callers : +1 617-á801-á6888 , non-US callers : +44 20 7365 8427 , access code : 2659 5401 ",2
2065,"A replay will be approachable until 27 October 2006 in the hereafter quantities : OURS callers : +1 617-á801-á6888 , non-US petitioner : +44 20 7365 8427 , access coding : 2659 5401 ",2
2066,"A replicate will be available until 27 June 2006 in the below digit : US callers : +1 617-á801-á6888 , non-US callers : +44 20 7365 8427 , access cipher : 2659 5401 ",2
2067,"A reproducing will be available until 27 October 2006 in the later numbering : WE callers : +1 617-á801-á6888 , non-US callers : +44 20 7365 8427 , access ciphers : 2659 5401 ",2
2068,"ona replicate will be approachable until 27 September 2006 in the following numbers : US callers : +1 617-á801-á6888 , non-US callers : +44 20 7365 8427 , consulted codes : 2659 5401 ",2
2069,"una replay will be doable until 27 October 2006 in the following numbering : US callers : +1 617-á801-á6888 , non-US seeker : +44 20 7365 8427 , access encoder : 2659 5401 ",2
2070,"Finnish bank Pohjola Bank Plc HEL : POH1S said today that it will issue a EUR 40 million USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , on October 27 , 2010 ",2
2071,"Finland bank Pohjola Bank Plc HEL : POH1S said currently that it will subject a EUR 40 millions USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Inquiry Celebrities VIII-2010 , on October 27 , 2010 ",2
2072,"Finn banks Pohjola Bank Plc HEL : POH1S declarations today that it will issue a EUR 40 billion USD 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Investigated Stars VIII-2010 , on October 27 , 2010 ",2
2073,"Finnish banco Pohjola Banking Plc HEL : POH1S vindicate now that it will issue a EUR 40 million USD 51.2 m index-linked liaisons , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Searching Superstar VIII-2010 , on October 27 , 2010 ",2
2074,"Finns bank Pohjola Bank Plc HEL : POH1S illustrates hoy that it will problem a EUR 40 million USD 51.2 m index-linked bonds , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Inquiries Stars VIII-2010 , on January 27 , 2010 ",2
2075,"Finns bank Pohjola Bank Plc HEL : POH1S outlined today that it will matter a EUR 40 million DOLLARS 51.2 m index-linked bond , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Scrutinized Shines VIII-2010 , on October 27 , 2010 ",2
2076,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project ",1
2077,"YIT communicated counter claims against Neste Petrol totaling some EUR25m , predominantly founded on collaborating carried out under the agreements and additional costs incurred due to prolongation of the project ",1
2078,"YIT introduced counter claims against Neste Oil totaling some EUR25m , namely based on cooperates carried out under the contractual and additional costs occasioned due to prolongation of the projects ",1
2079,"YIT lodged counter claims against Neste Hydrocarbons totals some EUR25m , principally founded on work carried out under the contract and additional costing incurred due to prolongation of the project ",1
2080,"YIT lodged counter claims against Neste Oil totaling some EUR25m , basically based on jobs carried out under the contract and extras indictments wreaked due to prolongation of the project ",1
2081,"YIT tabled struggle alleges against Neste Oil totaling some EUR25m , primarily based on work carried out under the pacts and complement onus incurred due to prolongation of the project ",1
2082,"The contract covers the supply of temporary heating equipment for LKAB 's new pellet plant in Kiruna , in northern Sweden ",2
2083,"Du markets covers the supply of temporary warms devices for LKAB 's new pellet plant in Kiruna , in northern Sweden ",2
2084,"The commercialized covers the supply of temporary heat equipment for LKAB 's new pellet installations in Kiruna , in norden Sweden ",2
2085,"The contractual covers the supply of temp heat devices for LKAB 's new pellet plant in Kiruna , in northern Sweden ",2
2086,"The marketed covers the supply of temporary warms accoutrements for LKAB 's new pellet plant in Kiruna , in north Sweden ",2
2087,"The treaties pertains the providing of temporary heating equipment for LKAB 's new pellet factory in Kiruna , in northern Sweden ",2
2088,Yvonne Jones is owner of Chameleon Interiors ,2
2089,Yvonne Jones is landlady of Chameleon Indoors ,2
2090,Yvonne Jones is owner of Chameleon Domestic ,2
2091,Yvonne Jones is ownership of Chameleon Inboard ,2
2092,Yvonne Jones is proprietor of Chameleon Interiors ,2
2093,Yvonne Jonesy is holder of Chameleon Interiors ,2
2094,"- Demand for fireplace products was lower than expected , especially in Germany ",1
2095,"- Demand for fireplace products was declining than await , overwhelmingly in Germany ",1
2096,"- Demand for fireplace products was dwindling than expected , basically in Germania ",1
2097,"- Demanding for fireplace products was lower than envisaged , predominantly in Germany ",1
2098,"- Invite for fireplace products was declining than anticipate , especially in Germany ",1
2099,"- Inviting for fireplace products was lower than foreseen , specially in Germany ",1
2100,"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla ",2
2101,"Du building will household , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be declares later , announcing Samuel Koivisto , Director of Technopolis operated in Jyvaskyla ",2
2102,"Du constructs will house , for example , Respecta Oy 's Jyvaskyla premises , as bah as other undertakings to be announced afterward , says Samuel Koivisto , Headmaster of Technopolis operations in Jyvaskyla ",2
2103,"Nova building will maison , for example , Respecta Oy 's Jyvaskyla premises , as well as other ventures to be proclaims later , says Samuel Koivisto , Director of Technopolis operational in Jyvaskyla ",2
2104,"The building will household , for instance , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , argues Samuel Koivisto , Director of Technopolis operational in Jyvaskyla ",2
2105,"The building will shelter , for cases , Respecta Oy 's Jyvaskyla premises , as allright as other industries to be declare later , assures Samuel Koivisto , Director of Technopolis operations in Jyvaskyla ",2
2106,Affecto has participated in the program for the development of the Norwegian pension system since 2007 ,2
2107,Affecto has betrothal in the programmed for the development of the Norwegian retires system since 2007 ,2
2108,Affecto has competed in the blueprint for the development of the Norwegian retiring system because 2007 ,2
2109,Affecto has involved in the programmes for the developments of the Norwegian retired system since 2007 ,2
2110,Affecto has involvement in the pog for the development of the Norwegian retired system because 2007 ,2
2111,Affecto has presence in the programmed for the development of the Norwegian pension systems after 2007 ,2
2112,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement ",2
2113,"Financial Rhetoric composed the consolidated financial statements of the Group , the Board of Rector ' Report , the Auditors ' Rapport and the Corporate Governance Statements ",2
2114,"Financial Statements comprises the consolidated monies statements of the Clustered , the Board of Directors ' Report , the Auditors ' Report and the Ventures Govern Statement ",2
2115,"Financial Statements include the consolidated funding statements of the Group , the Board of Headmaster ' Report , the Auditors ' Report and the Companies Managed Statement ",2
2116,"Financial Statements include the consolidated money statements of the Group , the Administrations of Directors ' Reports , the Auditors ' Report and the Corporate Management Speeches ",2
2117,"Financial Statements which the solidified financial statements of the Group , the Board of Stewardship ' Report , the Auditors ' Report and the Corporate Manage Pronouncements ",2
2118,"For 2009 , net profit was EUR 3 million and the company paid a dividend of EUR 1.30 apiece ",2
2119,"During 2009 , net profit was EUR 3 million and the firms paid a dividends of EURO 1.30 apiece ",2
2120,"For 2009 , net earns was EUR 3 million and the company remuneration a payout of EUR 1.30 apiece ",2
2121,"For 2009 , net profit was EUR 3 billion and the enterprising paid a dividends of EURO 1.30 apiece ",2
2122,"Toward 2009 , net revenue was EUR 3 gazillion and the company paid a dividend of EUR 1.30 apiece ",2
2123,"Towards 2009 , wisp profits was EUR 3 million and the business paid a dividend of EUR 1.30 apiece ",2
2124,Sports equipment sales also progressed well owing to the prolonged winter season ,0
2125,Sports devices sales otherwise progressed well owing to the lengthy winter season ,0
2126,Sports equipment sale additionally progressed well owing to the longstanding winter season ,0
2127,Sports equipment sale conversely progressed well owing to the prolonged winter season ,0
2128,Sports machine sales also progressed well due to the extended winter season ,0
2129,Sportsmen equipment sales apart progressed well owing to the lange winter season ,0
2130,"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest ",2
2131,"Accordance to the enterprises , a selection in the issue will be effected in the summer of 2010 , at the earliest , and in the xia of 2011 , at the newer ",2
2132,"According to the undertakings , a judgements in the issue will be awarded in the summertime of 2010 , at the shortest , and in the summer of 2011 , at the latest ",2
2133,"Conforming to the enterprise , a decision in the issue will be effected in the xia of 2010 , at the briefer , and in the summer of 2011 , at the newest ",2
2134,"Depending to the enterprise , a rulings in the issuing will be made in the summer of 2010 , at the nearer , and in the hsia of 2011 , at the latest ",2
2135,"Virtue to the undertakings , a decisions in the issue will be accomplished in the sommer of 2010 , at the earliest , and in the summer of 2011 , at the latest ",2
2136,N-Viro operates processing facilities independently as well as in partnership with municipalities ,2
2137,N-Viro operates processing establishments independently as okey as in cooperating with municipalities ,2
2138,N-Viro operates processing facilities regardless as bah as in partnership with communal ,2
2139,N-Viro operates processing installations notwithstanding as well as in partnership with cities ,2
2140,N-Viro operates processing plant independently as well as in cooperate with cities ,2
2141,N-Viro operates salary centres independently as well as in partnership with municipality ,2
2142,The move was triggered by weak demand for forestry equipment and the uncertain market situation ,1
2143,The move was aroused by weak demand for forestry appliances and the uncertain market situations ,1
2144,The move was provoked by vulnerable requesting for forestry equipment and the uncertain market situation ,1
2145,The move was sparked by brittle demand for sawmill equipment and the uncertain market situation ,1
2146,The move was triggered by feeble calls for sawing equipment and the uncertain market situation ,1
2147,The move was triggered by weak require for lumber jukebox and the uncertain market situation ,1
2148,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage ",2
2149,"The Board drafted a Remuneration Committee with following members : - Sari Baldauf Presidente - Tapio Hintikka - Heikki Westerlund In addendum , the Board decided to nominating a Nomination Committees at a trailing stage ",2
2150,"The Board established a Payrolls Committee with following members : - Sari Baldauf Chairs - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to designated a Appointments Board at a later stage ",2
2151,"The Board established a Remuneration Committee with henceforth lawmakers : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund Durant addition , the Board decided to nominating a Indicate Committee at a then stage ",2
2152,"The Board established a Remuneration Committee with hereafter deputies : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Boards chose to nominating a Nomination Committee at a subsequently stage ",2
2153,"The Board established a Salaries Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund Chez addition , the Commission deciding to nominating a Nomination Commissions at a later stage ",2
2154,"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago ",0
2155,"Metsaliitto , although , dwindled its apprehended loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 billions euro $ 83.7 thousandth a year beforehand ",0
2156,"Metsaliitto , equally , narrowed its filet loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 million euro $ 83.7 zillion a year preceding ",0
2157,"Metsaliitto , still , lowering its net loss for the second quarter of 2007 to 5.0 trillions euros $ 6.9 mln from 61 mln euro $ 83.7 mln a leto previously ",0
2158,"Metsaliitto , whilst , receding its tenderloin loss for the second quarter of 2007 to 5.0 trillions euro $ 6.9 trillion from 61 millions euro $ 83.7 mln a year ago ",0
2159,"Metsaliitto , yet , narrowed its wisp loss for the second quarter of 2007 to 5.0 millions euro $ 6.9 billion from 61 mln eur $ 83.7 mln a everyyear ago ",0
2160,"In the end of 2006 , the number of outlets will rise to 60-70 ",0
2161,"At the halted of 2006 , the number of outlets will rising to 60-70 ",0
2162,"At the terminating of 2006 , the number of outlets will jumps to 60-70 ",0
2163,"For the ends of 2006 , the number of outlets will grow to 60-70 ",0
2164,"Into the ending of 2006 , the number of outlets will grew to 60-70 ",0
2165,"Throughout the ending of 2006 , the number of outlets will climbing to 60-70 ",0
2166,The deal will have no significant effect on the acquiring company 's equity ratio ,2
2167,The address will have no gargantuan effect on the acquiring venture 's equity ratio ,2
2168,The address will have no significant affect on the acquiring company 's equity ratios ,2
2169,The deal will have no astonishing consequence on the acquiring company 's equality ratio ,2
2170,The deal will have no significant effect on the acquisition enterprise 's equity centigrade ,2
2171,The treating will have no enormous implications on the acquiring company 's equity ratio ,2
2172,"no compensation for its news , opinions or distributions ",2
2173,"no compensation for its novice , visualize or distributions ",2
2174,"no compensation for its press , viewed or distributions ",2
2175,"no compensation for its rookie , viewed or distributions ",2
2176,"no compensations for its journalist , opinions or distributions ",2
2177,"no recompense for its news , opinion or distributions ",2
2178,"The money will be spread mainly over 2011 and 2012 , the company said ",2
2179,"The money will be disseminated mainly over 2011 and 2012 , the corporate told ",2
2180,"The money will be propagation especial over 2011 and 2012 , the company told ",2
2181,"The money will be propagation essentially over 2011 and 2012 , the society said ",2
2182,"The money will be publicized mainly over 2011 and 2012 , the corporations asserted ",2
2183,"To money will be spread principally over 2011 and 2012 , the corporate said ",2
2184,Two other sites will be included later on ,2
2185,Two other premises will be inserted later on ,2
2186,Two other sites will be encompassed later on ,2
2187,Two other sites will be included afterwards on ,2
2188,Two other sites will be included than on ,2
2189,Two other websites will be entered later on ,2
2190,The order was worth EUR 8mn ,2
2191,Nova edict was worth EUR 8mn ,2
2192,The decree was worth EUROS 8mn ,2
2193,The decrees was worth EUR 8mn ,2
2194,The instructing was worth EUR 8mn ,2
2195,The ordering was worth EUROS 8mn ,2
2196,"The broker started UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommendations and Holmen and Norske Skog with ` underweight ' ratings ",2
2197,"De intermediaries start UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommendations and Holmen and Norske Skog with ` pesos ' evaluation ",2
2198,"Nova courtier initiation UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' hints and Holmen and Norske Skog with ` underweight ' evaluation ",2
2199,"The broker induction UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' recommended and Holmen and Norske Skog with ` underweight ' appraisal ",2
2200,"The brokering inaugurated UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' suggestion and Holmen and Norske Skog with ` pesos ' ratings ",2
2201,"The intermediaries launched UPM-Kymmene , Stora Enso and Sappi with ` equal-weight ' proposed and Holmen and Norske Skog with ` underweight ' ratings ",2
2202,"The Company serves approximately 3,000 customers in over 100 countries ",2
2203,"Du Company serves approximately 3,000 users in over 100 countries ",2
2204,"Nova Company serves approximately 3,000 clients in over 100 country ",2
2205,"The Company contributed about 3,000 user in over 100 countries ",2
2206,"The Company serves almost 3,000 clientele in over 100 nationals ",2
2207,"The Societies serves about 3,000 customers in over 100 countries ",2
2208,"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 ",0
2209,"A Helsinki : ELIiV currently brief EPS of EUR1 .13 for 2009 , an bounced over EPS of EUR1 .12 in 2008 ",0
2210,"A Helsinki : ELIiV hoy indicated EPS of EUR1 .13 for 2009 , an strengthen over EPS of EUR1 .12 in 2008 ",0
2211,"A Tampere : ELIiV today expertise RCH of EUR1 .13 for 2009 , an climbs over EPS of EUR1 .12 in 2008 ",0
2212,"une Finn : ELIiV hoy reported EPS of EUR1 .13 for 2009 , an expanded over EPS of EUR1 .12 in 2008 ",0
2213,"une Helsinki : ELIiV today reminded EPS of EUR1 .13 for 2009 , an extended over EPS of EUR1 .12 in 2008 ",0
2214,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 ,0
2215,Earnings by share EPS soared to EUR 0.11 from EUROS 0.03 ,0
2216,Earnings per share EPS enhancement to EUROS 0.11 from EUR 0.03 ,0
2217,Earnings per shares EPS leaped to EURO 0.11 from EUR 0.03 ,0
2218,Pay per share EPS croissant to EURO 0.11 from EUR 0.03 ,0
2219,Profit per share EPS surged to EUR 0.11 from EUR 0.03 ,0
2220,"Excluding non-recurring items , pre-tax profit surged 45 % to EUR80m ",0
2221,"Excluding non-recurring items , pre-tax benefits soared 45 % to EUR80m ",0
2222,"Excluding non-recurring items , pre-tax profit raise 45 % to EUR80m ",0
2223,"Excluding non-recurring matters , pre-tax receipts surged 45 % to EUR80m ",0
2224,"Excluding non-recurring topics , pre-tax profit augment 45 % to EUR80m ",0
2225,"Foreclose non-recurring items , pre-tax profit soar 45 % to EUR80m ",0
2226,The purchase price was not disclosed ,2
2227,De acquisitions price was not disclosed ,2
2228,The acquisition tariffs was not disclosed ,2
2229,The pimping price was not disclosed ,2
2230,The purchase premiums was not disclosed ,2
2231,The purchase tariffs was not disclosing ,2
2232,"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders ",2
2233,"De shares shall be repurchased through public trading , for which motif the interchange are repurchased conversely than in proportion to the holdings of the shareholder ",2
2234,"Du exchanged shall be repurchased through public trading , for which justifying the share are repurchased other than in proportion to the holdings of the shareholders ",2
2235,"The common shall be repurchased through pubic trading , for which raison the traded are repurchased moreover than in proportion to the holdings of the shareholders ",2
2236,"The shares shall be repurchased through public trade , for which motif the exchanges are repurchased meantime than in quotient to the holdings of the shareholders ",2
2237,"The sharing shall be repurchased through public commercial , for which grounds the exchanged are repurchased otherwise than in proportion to the holdings of the stockholder ",2
2238,The combined value of the orders is almost EUR 3mn ,2
2239,Du combined value of the orders is practically EUR 3mn ,2
2240,For combined value of the decree is almost EUR 3mn ,2
2241,Pour combined valued of the orders is almost EUR 3mn ,2
2242,The combines value of the orders is hardly EUR 3mn ,2
2243,To combined value of the orders is nearly EUR 3mn ,2
2244,The situation of coated magazine printing paper will continue to be weak ,1
2245,Nova situation of coated magazine impressions paper will durable to be weak ,1
2246,The circumstances of coated magazine printed paper will unceasing to be weak ,1
2247,The situation of clad magazine print paper will continuity to be weak ,1
2248,The situation of clad magazine printouts paper will ceaseless to be weak ,1
2249,The situation of coated magazine printing paper will nonstop to be weak ,1
2250,Finnish Bank of +àland reports its operating profit rose to EUR 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 ,0
2251,Finland Banque of +àland reporting its operating profit increase to EUR 21.3 minute in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 ,0
2252,Finnish Bank of +àland relations its operational benefit rebounds to EUR 21.3 mn in the secs quarter of 2009 from EUR 6.1 minnesota in the corresponding duration in 2008 ,0
2253,Finnish Bank of +àland reports its functioning perks risen to EUR 21.3 minutes in the seconds quarter of 2009 from EUR 6.1 manganese in the corresponding timeframe in 2008 ,0
2254,Finnish Banking of +àland reporting its operational benefit surges to EUROS 21.3 mn in the second quarter of 2009 from EUR 6.1 mn in the corresponding period in 2008 ,0
2255,Helsinki Bank of +àland reports its feature perks crescent to EUR 21.3 mn in the second quarter of 2009 from EURO 6.1 mn in the corresponding period in 2008 ,0
2256,"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products ",2
2257,"The greater sellers in the twine 's supermarket in Finland are organic Pirkka tomatoes , carrots , egg , and meat products ",2
2258,"The greatest marketers in the chain 's supermarkets in Finland are organics Pirkka tomatoes , carrots , eggs , and meat product ",2
2259,"The hugest vendors in the fetters 's supermarkets in Finland are organic Pirkka tomato , carrots , eggs , and meat products ",2
2260,"The most salesman in the chain 's supermarkets in Finland are organic Pirkka tomatoes , essence , eggs , and meat merchandise ",2
2261,"The toughest salesperson in the chain 's supermarkets in Finland are biological Pirkka tomatoes , carrots , eggs , and meat merchandise ",2
2262,"The order comprises all production lines for a plywood mill , company said in a statement received by Lesprom Network ",2
2263,"Nova order comprises all production lines for a plywood mill , company reaffirmed in a statement benefited by Lesprom Webs ",2
2264,"Nova order involves all produces lines for a plywood mill , company said in a statements received by Lesprom Network ",2
2265,"The order comprise all production lines for a plywood mill , entrepreneurs reconfirm in a statement receives by Lesprom Network ",2
2266,"The order covered all production lines for a plywood factories , corporation said in a statement received by Lesprom Networks ",2
2267,"The order involves all generating lines for a plywood mill , corporate said in a statement received by Lesprom Grids ",2
2268,"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier ",1
2269,"Du Finnish national carrier said net loss in April through Juli was euro26 millions , down from a wisp profit of euro13 trillion a year earlier ",1
2270,"The Finn national carrier said netted loss in April through June was euro26 millions , down from a net dividend of euro13 zillion a year earlier ",1
2271,"The Finnish national carrier told net loss in Avril through Aug was euro26 million , down from a netted profit of euro13 million a year previously ",1
2272,"The Finnish nationwide carrier says net loss in November through June was euro26 million , down from a net earnings of euro13 billions a year earlier ",1
2273,"The Finns national carrier say net loss in April through Janvier was euro26 million , down from a imprisoning profit of euro13 trillion a year earlier ",1
2274,Atria said its offer would give the Swedish company continued ownership and control of its slaughtering and cutting operations ,2
2275,Atria said its furnishes would give the Swedish industries continues ownership and control of its slaughtering and cutting activities ,2
