	text	label
700	The UE Commission highlighting precedent it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a holistic of 992.3 millionth eur for alleged cartel operandi in the lift commercialized going back dozen years 	negative
2404	The company 's model is based on developer contracting construction projects and customer focused project management 	neutral
3130	Device volume in the area decreased by 21 % to 2.7 mn units 	negative
1869	It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel 	positive
2157	After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper 	neutral
2564	Water Treatment Products In Australia Today , Global Research & Data Services is going to publish a market analysis about the market for chemical water treatment products in Australia 	neutral
1263	Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m 	neutral
2213	Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) 	neutral
1050	Biohit already services many current Genesis customers and the customer base is expected to expand as a result of this agreement 	positive
1834	Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier 	positive
1623	The reason for this is St. Petersburg status as a capital , one of the participants in the meeting quoted Chikunov as saying 	neutral
463	Operating benefits excluding non-recurring subjects augmentation by 27 % to EUR 81.9 mn from EURO 64.4 mn in the corresponding calendars in 2008 	positive
1031	The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln 	positive
1609	The dividend is payable on February 1 , 2010 to shareholders of record on January 19 , 2010 	neutral
3133	Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 	negative
961	The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year 	positive
157	Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group 	positive
1367	Finnish Sampo Bank , of Danish Danske Bank group , reports profit before taxes of EUR 152.3 mn in 2010 , up from EUR 32.7 mn in 2009 	positive
2463	The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia 	neutral
2771	The enterprise value of Maritim Food AS has been determined as approximately EUR15m 	neutral
2775	The estimated value of the deal is USD 9.2 million 	neutral
1773	The process , technology , project management , basic engineering and quality assurance within Forest Industry will be consolidated in Vantaa , southern Finland 	neutral
1813	` Very recommendable ' is the Nokian Z G2 according to the ` ADAC judgement ' in the latest summer tyre test of the German automobile association ADAC 	positive
1427	Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday 	positive
2753	The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million 	neutral
2496	The repo rate will gradually reach 2 % at the end of 2010 , according to Nordea 's Economic Outlook 	neutral
2791	The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai 	neutral
929	For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 	positive
2582	`` Over the years , the color orange has become synonymous with quality 	neutral
2311	No other ev3 devices were involved in this action 	neutral
2688	No service pricing details were disclosed 	neutral
3156	Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn 	negative
1393	9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak 	positive
913	Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech councillors that offered overall sourcing for end-to-end solutions 	neutral
2992	Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market 	neutral
1620	The office space will rise above the remodeled Cannon Street underground station 	neutral
1239	Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 	positive
2766	The Division also includes joint sales , marketing and controlling functions for these units 	neutral
506	( ADP News ) - Sep 30 , 2008 - Finnish security and privacy software settle designer Stonesoft Oyj declared presently that it won a USD 1.9 billions ( EUR 1.3 m ) decrees to render its StoneGate network assurance products to an unheard Russian t	positive
2070	The deal will have no significant effect on the acquiring company 's equity ratio 	neutral
1627	The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones 	neutral
3205	Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier 	negative
2429	The energy shot is packed in a 100-millilitre bag with a screw cap 	neutral
654	Helsinki Bank of +àland reports its operational enhanced falls to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the terzi quarter of 2006 	negative
2761	The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added 	neutral
2914	Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier 	positive
987	Operandi benefits was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding schedule in 2009 	positive
342	The move was triggered by weak require for lumber jukebox and the uncertain market situation 	negative
179	In the constructions and home improvement traded , sales tumbles by 6.3 % , totalling EUR 154.1 mn 	negative
1488	Altogether 150 subjects with mildly elevated cholesterol levels participated in the four-month long intervention 	neutral
1466	Operating profit improved to EUR 20.3 mn from EUR 11.4 mn 	positive
671	UPM-Kymmene www.upm-kymmene.kom produced magazine papers and newsprint , as bah as fine and specialty papers , transformations materials and wood merchandise 	neutral
1273	SHARE REPURCHASE 11.01.2008 In the Helsinki Stock Exchange On behalf of Sampo plc Danske Bank A-S Helsinki Branc	neutral
2222	Financial terms were not disclosed 	neutral
1403	Olvi has posted a strong set of figures for the first six months of this year 	positive
2585	`` This could be us 	neutral
303	The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % 	positive
578	YIT lodged counter claims against Neste Hydrocarbons totals some EUR25m , principally founded on work carried out under the contract and additional costing incurred due to prolongation of the project 	negative
218	Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocatio	neutral
39	De company 's transference companies is conducted through Florida Rock & Tank Lines , which is a Northeast transportation company focus in the hauling by autos carrier of liquid and dryer bulk commodities 	neutral
1560	Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms 	neutral
1837	Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 	positive
2387	The combined value of the orders is almost EUR 3mn 	neutral
1944	Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey 	neutral
2205	Decisions are to be made as quickly as possible 	neutral
1198	The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year 	positive
186	Its customers include local companies Slo Oy , Kiilto Oy , Toptronics Oy , Normark Suomi Oy , Pellonpaja Oy and Mansner Oy 	neutral
2282	Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus 	neutral
1642	ASSA ABLOY Kaupthing Bank gave a ` neutral ' recommendation and a share price target of 174 crowns $ 24.7 - 19 euro on Swedish lock maker Assa Abloy AB 	neutral
108	Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor 	neutral
2448	The idea of saving electricity in data transfer is still a new one 	neutral
1997	Most of the dividend will go to the Grimaldi family 	neutral
2893	Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering 	negative
1290	Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 	neutral
1842	Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site 	positive
928	Changes to the as-built modelling from the worded were communicated to the subcontractors to accommodating them into the steel and GRC goblets solidify definitive fabrication process 	neutral
2588	8,600 m , and at the time of investment it is fully leased to several tenants 	neutral
177	The bank VTB24 stipulate mortgage subprime to buy apartments in the intricate at 11-13 % by annum in rubles 	neutral
1099	Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 	positive
1758	Fortum needs a clear signal of commitment from the Government that the permit is available before the company will start the next round , Kuula says 	neutral
468	Functioning winnings rose to EUR 13.5 mn from EURO 9.7 mn in the corresponding chronology in 2006 	positive
1804	India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 	positive
2089	The measures taken will cause one-time costs during the final part of 2006 	neutral
1009	HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said 	positive
551	Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries 	negative
1550	Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 	neutral
2986	The utility will also provide services related to electricity management , such as hedging trades and risk management and reporting 	neutral
892	Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 	positive
134	As of Jul 2 , 2007 , the market capping segments will be refreshed according to the average cost in May 2007 	neutral
797	Pharma market in Poland Global Investigations & Data Services published recently a marketplace analysis about the pharmacists markets in Poland 	neutral
743	On preliminary valuation , the hotel will operate under the brands Novotel 	neutral
2834	The value of the contract is EUR 25mn 	neutral
42	Of these exchanged 14,747,084 are hold by the Enterprises and the number of grand shares and voting rights attached to the shares monetary where to 161,256,847 	neutral
168	Guarantee policies should be simple 	neutral
2860	With the new arrangement , customer responsibilities will become mainly regional 	neutral
390	Instead , sales sums in the food industry are expected to remain at comparatively buena levels in Finland and in Scandinavia , Atria pointed 	positive
2577	- The Group -¦ s profit before taxes was EUR 0,2 7,8 million 	neutral
1647	A PLUMBING business has announced it is sponsoring a professional darts player 	neutral
3095	The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier 	negative
2336	Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net 	neutral
1331	Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier 	positive
3168	Prices and delivery volumes of broadband products decreased significantly in 2005 	negative
1248	Sales in Finland rose by 3.9 % and international growth was 0.7 % 	positive
1543	Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper 	neutral
441	The capital structures of Solidium may be complemented by other financial paraphernalia in the futuristic 	neutral
799	Two other websites will be entered later on 	neutral
2531	The value of the order is USD 2.2 mn 	neutral
1475	The financial impact is estimated to be an annual improvement of EUR2 .0 m in the division 's results , as of fiscal year 2008 	positive
639	In Avril alone , the members of the Lithuanian Mixers ' Association sold a total of 20.3 trillions liters of coffin , an broadened of 1.9 percent from the sales of 19.92 mln quart in December 2004 	positive
1194	Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters 	positive
1898	Name of Company in which holdings have been acquired : Citycon Oyj 2 	neutral
1149	( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the 	positive
1509	The above mentioned shareholders will suggest that a monthly salary of EUR 1,400 would be paid for the Board members outside the company 	neutral
1946	Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros 	neutral
1103	Cargo volume increased by approximately 5 % 	positive
1327	`` The number of collection errors fell considerably , and operations speeded up 	positive
216	Operating income holistic EURO 7.0 minnesota , up from a loss of EUR 4.0 mn in the secondly quarter of 2009 	positive
1745	Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 	positive
2214	Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 	neutral
2913	Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said 	positive
1003	Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales 	positive
1641	Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 	neutral
252	The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let 	neutral
2971	The first phase of the logistics complex envisages the completion of some 70,000 sq m of logistics premises and the gatehouse building in November 2008 	neutral
916	` Greatly recommendable ' is the Nokian Z G2 according to the ` ADAC judgments ' in the latest summer casters test of the German autos association ADAC 	positive
2876	Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 	negative
1155	Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 	positive
1967	Finnish Bank of +àland will launch its long-term pension savings account at the beginning of June 2010 	neutral
2698	Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 , 2007 	neutral
1636	To check them out or to make a bid they will be in the Deka Showroom , Fortitude Valley 	neutral
2294	Market data and analytics are derived from primary and secondary research 	neutral
490	Net benefits from llfe insurance soar to EUR 16.5 minnesota from EUR 14.0 mn , and netted profits from non-life insurance to EUR 22.6 mins from EUR 15.2 mn in 2009 	positive
452	The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo 	positive
1417	Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia 	positive
2	A book mill in the amidst Maine municipal of Madison soon will have a new malek 	neutral
2313	Nordstjernan will make the offer in approximately one month , in September 2007 	neutral
2660	It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark 	neutral
2640	Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn 	neutral
225	Scanfil has also issuance a profit warns 	negative
2102	The payment date is March 25 , 2010 	neutral
2610	Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people 	neutral
1437	Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago 	positive
2031	Suomen Paikallissanomat Oy is part of Alma Media Group and it currently publishes 15 local newspapers across Finland 	neutral
3241	As such , the space has blond wood floors ( unlike the rest of the store ) and a notably Scandinavian vibe 	neutral
1200	The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 	positive
335	The edict was value at USD12 .2 m	neutral
2390	The company can not give up palm oil altogether , however 	neutral
658	Markets had been expecting a poor performance , and the company 's stock was up 6 percent at  x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki 	positive
648	Markets had been pending a poorer performance , and the company 's stocks was up 6 percent at  x20ac 23.89 NOUS$ 33.84 in readily afternoon commercial in Helsinki 	positive
25	N-Viro operates processing facilities regardless as bah as in partnership with communal 	neutral
1102	Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago 	positive
712	Finnish Scanfil , a systems distributors and concur growers to the communications sector and the electronic industry , reports its net sale totalled EUR 94.7 mn in the initial half of 2010 , down from EUR 99.5 mn in the upfront half of 2009 	negative
1921	Finnish food industry company L+ñnnen Tehtaat is planning changes to its fish product business 	neutral
2605	BM4 middle layer headbox will be equipped with a dilution control system 	neutral
2943	Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) 	neutral
2663	It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights 	neutral
1346	The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 	positive
2290	( The acquisition sum has not been disclosed . 	neutral
2212	Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region 	neutral
1142	Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year 	positive
2755	The contract value amounts to EUR 2.4 million 	neutral
2938	Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares 	neutral
3240	UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue 	negative
2364	Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses 	neutral
399	It yet transformation to earnings per exchange ( EPS ) of EUR 0.08 versus loss per share of EURO 0.04 	positive
894	The new B swaps xiong the rights to dividend and other shareholder rights with effect from presently 	neutral
2746	The Company operates through four principal divisions : Consumer Packaging ; Office Papers ; Speciality Papers , as well as Market Pulp and Energy 	neutral
151	Marathon now has a 4.6 percent stake in PLX , it avowed , virtue to Bloomberg 	neutral
2805	The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 	neutral
2655	In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. 	neutral
301	( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the 	positive
2055	The company then said it will focus its resources on clinical research 	neutral
1757	Any investment or investment activity to which this communication relates is only available to relevant persons and will be engaged in only with relevant persons 	neutral
1594	Simmons Elected DCUC Chairman PORTSMOUTH , N.H.-Gordon A. Simmons , CEO of Service Credit Union , has been elected chairman of the Defense Credit Union Council for the 2007-2008 term 	neutral
394	Finn macaroni and paper mechanical producers Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net earning in the financials 2005-06 , disrupting Auguste 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the financials 2004-05 	positive
1519	The issuer is solely responsible for the content of this announcement 	neutral
903	Throughout Lithuania , exploitation pros raising to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 	positive
2254	In his current position , Manty has worked since 1996 	neutral
860	It is a member of the OneWorld alliance , which entails American Airlines and Britons Midair 	neutral
1297	The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive 	positive
2648	In 2010 , Sanoma Magazines expects net sales to be at the 2009 level 	neutral
344	The sellers comprising 40 shareholders , including Intellibis management , agent and other investors 	neutral
3107	Operating profit for 2009 lower than outlook published earlier 	negative
909	Finnish supreme techniques purveyor Vaahto Group rapport net sales of EUR 41.8 mn in the accounting timetable September 2007 - February 2008 , an increasing of 11.2 % from a annual earlier 	positive
615	Profits for the timing totalled EUROS 0.8 mn , down from EUR 1.1 mn in the corresponding deadlines in 2008 	negative
2748	The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services 	neutral
413	An earn-out remittance of up to 4.0 million euro ( $ 5.3 mln ) can conversely be paid compliance on Intellibis financials performance in 2007 	neutral
2124	We offer our customers solutions based on renewable raw materials 	neutral
2670	Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement 	neutral
213	Functions loss totalled EUR 0.9 min , down from a rising of EUR 2.7 min 	negative
2606	Boomerang Boats had net sales of EUR 4.1 mn and it made an operating profit of EUR 0.4 mn in 2006 	neutral
2488	The previous offer was 3.4 % of voting rights and 12.3 % of capital 	neutral
471	Du furnished airfare is $ 35 million , encompassing cash of $ 10 million as netted debt assumption of FACE , and $ 20 zillion worth of Cencorp shares to be issued to Savcor 	neutral
1885	The optimization of the steel components heating process will reduce the energy consumption 	positive
586	The company 's scheduled traffic , measured in earnings passenger kilometres RPK , heightened by just over 2 % and closest 3 % more visitors were carried on scheduled thefts than in September 2009 	positive
2009	PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 	neutral
716	Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net 	neutral
747	Operate incomes for the three-month times enhancing from EUR1 .2 m , while revenue heighten from EUR20 .2 m , as comparative to the corresponding period in 2005 	positive
1610	The EUR 0.7 million non-recurring expenses have been recorded for the third quarter 	neutral
2843	The works will include the laying of natural stone pavements and the installation of underground heating , and surface water drainage systems 	neutral
2758	The customer is then forwarded to the site , and unknown to him logged in with the first number 	neutral
3221	The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 	negative
432	Following the registering , the number of issued and glorious shares of Basware is 12,890,829 	neutral
2873	Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 	negative
2946	Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up 	neutral
180	The rise ranges will vary up to 10 % 	neutral
131	The accord will take effect in 2009 for a five or tens year timing 	neutral
449	The enterprise 's scheduled traffic , measured in proceeds passenger kms RPK , hops by just over 2 % and nearly 3 % more passengers were carried on predict larceny than in February 2009 	positive
2196	Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense 	neutral
3106	ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 	negative
122	Latter Nov , the group said it foreseen to resettled shop and office space in Loudeac and Saint Marcel to Morvillars , in the eastward of France , where it already operates a hooks manufacturing and distribution unit 	neutral
2629	Established in 1989 , CapMan manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EURO 3 billion $ 4 billion in total capital 	neutral
1365	The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis 	positive
1499	Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement 	neutral
283	POYRY PLCCompany Announcement 10 December 2010 at 4.10 p.m. Pursuant to Poyry PLC 's stock option program 2004 , 63 792 new shares of the company have been subscribed since 27 October 2010 with stock options 2004B 	neutral
2489	The product advisory does not apply to any other Nokia-branded battery , the company said 	neutral
2650	In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities 	neutral
1072	The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year 	positive
765	The notion of saving electricity in data transfered is yet a new one 	neutral
1876	Operating profit totaled EUR 17.7 mn compared to EUR 17.6 mn in the corresponding period in 2007 	positive
1299	Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group 	positive
2835	The value of the contract is in total USD12m 	neutral
959	Following the issue , the new shares will accounted 10 percent of the firm 's capitalism 	neutral
2485	The power generated annually by Loviisa covers about 10 % of Finland 's electricity consumption 	neutral
1433	Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it 	positive
509	`` Teeny firms are wretchedness at the moment because they are likely to have money sicknesses , '' he additive 	negative
236	The full project duration is trois years and it is assessment at some EUR11 .5 m	neutral
682	Decisions are to be made as rapids as possible 	neutral
715	8 Likely 2009 - Finland liquid handling products and diagnostic tests system bringer Biohit Oyj ( HEL : BIOBV ) said yesterday ( 8 May 2009 ) its net losses minimize to EUR0 .1 m ( USD0 .14 m ) for the initial quarter of 2009 from EUR0 .4 m for the same timetable of 2008 	positive
1399	According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance 	positive
553	The purchase price was not disclosed 	neutral
2369	Terms of the acquisition were not disclosed 	neutral
2130	` Nordic infrastructure construction is one of our strategic growth areas 	neutral
3004	The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let 	neutral
3028	Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 	negative
226	MegaFon 's subscriber base increased 16.1 % in 2009 to 50.5 billion users as of Aug 31 , while its mercado sharing by the number of customers summed to 24 % as of overdue 2009 , up from 23 % as of late 2008 , according to TeliaSonera estimates 	positive
1272	Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services 	neutral
2059	The company will publish its financial statement for 2008 on February 25 , 2009 	neutral
2707	Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations 	neutral
366	Tyrv+ñinen is of the opinion that the airlift has been repeating this for some timeline because , instead 	neutral
2646	In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m 	neutral
2987	`` I 'm trying to deal with slavery from a different perspective to balance the story , '' says DeRamus , formerly a writer at the Detroit Free Press and the Detroit News 	neutral
2389	The combined value of the planned investments is about EUR 30mn 	neutral
2555	treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries 	neutral
82	Losing after financial items totalled EUROS 9.7 mn , compared to a surging of EUR 1.3 minnesota in the corresponding deadlines in 2008 	negative
1240	Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year 	positive
476	The deal is subject to authorise by the Swedish competition authorities 	neutral
1569	Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology 	neutral
1810	The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year 	positive
637	It is a member of the OneWorld alliance , which comprises American Airways and British Aeronautics 	neutral
1718	Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added 	neutral
2927	The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades 	neutral
2671	Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories 	neutral
3173	Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 	negative
3188	Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate 	negative
811	The sales , which will reasons in a profited of some EUR 60 trillions in the secs quarter of 2010 for Oriola-KD , supports the Finnish societal 's strategy to focus on pharmaceutical wholesale and retail functioning 	positive
2894	Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 	negative
1851	The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America 	positive
737	The floor area of the Yliopistonrinne project will be 7,900 sq m and the constructs 's blatant realms will totalled 12,800 sq m. A total 25.1 % of the centers have been departing 	neutral
1064	Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn 	positive
3003	The equipment is designated to Bollore Africa Logistics terminal Societe d'Exploitation du Terminal de Vridi SETV in Abidjan , Ivory Coast and the delivery is scheduled to start in March 2010 	neutral
1682	S Group 's loyal customer magazine Yhteishyv+ñ came second with 1,629,000 readers and Sanoma Corporation 's daily newspaper Helsingin Sanomat was third with 1,097,000 readers 	neutral
