	text	label
1234	Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland 	neutral
2136	Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres 	negative
1210	Depending on the market situation , such projects are sold after 1 to 3 years after completion 	neutral
2002	The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa 	neutral
482	Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions 	neutral
1171	As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland 	neutral
1538	The webcast may be followed online on the company website at www.ruukki.com/investors 	neutral
1224	Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki 	neutral
1004	Otherwise the situation is under control 	neutral
796	Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 	positive
1908	The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier 	negative
718	Thus the group 's balance sheet will have about EUR25 .8 m in goodwill for 2010 , the company added 	neutral
1703	Profit after taxes totaled EUR 12.1 mn 	neutral
772	The Costanza light , with an aluminum base and washable shade , comes in white , pistachio , orange , blue and red 	neutral
2227	However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 	negative
1584	`` These developments partly reflect the government 's higher activity in the field of dividend policy . '	neutral
2144	In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 	negative
15	Nordea Group 's operating profit increased in 2010 by 18 percent year-on-year to 3.64 billion euros and total revenue by 3 percent to 9.33 billion euros 	positive
1309	No financial details were revealed 	neutral
1020	Saunalahti is a part of the Elisa group 	neutral
2135	Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago 	negative
860	Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order 	positive
2228	The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet 	negative
2104	Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 	negative
1745	The company is involved in the the sale of financial products including insurance , mortgages , car and personal loans , financial brokerage and equipment finance leasing 	neutral
804	India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 	positive
1392	The company distributes Hiab 's products as well as other products 	neutral
829	It will also strengthen Ruukki 's offshore business 	positive
1465	The new company , DiaPol S.r.l. , would manufacture tools meant for glass and stone pre-processing 	neutral
339	Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 	positive
472	The company , which makes garden tools , scissors and other consumer goods , said earnings were boosted by 6.9 mln eur of income it received from its 16.7 pct shareholding in Finnish engineering group Wartsila 	positive
1318	Okmetic has used the furnaces for the contract manufacturing of solar crystals 	neutral
2089	One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard 	neutral
625	The report profiles 614 companies including many key and niche players worldwide such as Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , and Van Group , Inc. 	neutral
848	The company is well positioned in Brazil and Uruguay 	positive
1612	Coffee will be served starting at 14:30 EET as well as after the event 	neutral
1335	Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays , BNPP , UBS and CBA 	neutral
1209	Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall 	neutral
864	Finnish dental care group Oral Hammaslaakarit Oyj posted a total net profit of 849,000 euro $ 1.1 mln in the first nine months of 2006 versus a net loss of 331,000 euro $ 421,000 in the same period of 2005 	positive
1852	Under the agreement , Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 , 2007 	neutral
336	( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 	positive
1086	The mall will be financed on a parity basis by Pearl Plaza LLC , the joint venture company established by the Chinese investor Shanghai Industrial Investment Holdings Co Ltd , and SRV Group 	neutral
664	It is hand-painted resin with real 14-0 trebles and is 75cm long by 25cm deep from top to bottom of the middle hook 	neutral
1992	Boomeranger Boats Oy specialises in boat building and designs , manufactures and sells customised Rigid Inflatable Boats RIB primarily for the Baltic Sea market 	neutral
448	The Group also has a strong global position in other fishing categories 	positive
2204	Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 	negative
180	Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 	positive
524	The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million 	neutral
814	Finnish Vacon has signed significant deals with Norwegian Scandinavian Electric Systems ( SES ) on the supply of AC drives 	positive
782	`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon 	positive
970	Finnlines will announce in week 17 of 2006 what measures it will take to tackle the situation 	neutral
1519	The total size of the complex is around 25,000 m2 and the project will be constructed in stages 	neutral
1198	Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format 	neutral
1979	The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day 	neutral
497	Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio 	neutral
404	Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 	positive
1647	In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover 	neutral
1782	The figure does not include food exports from Finland 	neutral
805	Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters 	positive
662	In Penttil+ñ 's vision , the most important reason for the transaction is Russia 	neutral
1781	The facility will have a lettable area of some 19,000 sq m. The plot for the plant , located in the Ratasmaki business park , will be purchased from the City of Forssa 	neutral
2174	Subscription sales decreased slightly 	negative
2026	Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago 	negative
1573	- Cash flow from operating activities before investments was EUR 0.8 -1.2 million 	neutral
1181	Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK 	neutral
1582	`` Over the years , the color orange has become synonymous with quality 	neutral
669	The fine print is here 	neutral
2230	According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 	negative
574	Look out for vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes 	neutral
1663	It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights 	neutral
1087	The maximum amount of the capital loan will be EUR30m and the minimum subscription -- EUR10 ,000 	neutral
1711	Russia 's Video International Group holds a controlling stake in Russian Media Ventures 	neutral
1066	The cranes would be installed onboard two freighters ordered by Singaporean ship owner Masterbulk 	neutral
466	Operating profit improved to EUR 20.3 mn from EUR 11.4 mn 	positive
515	The inventors are Bylander Johan , Ponten Fredrik and Lundberg Jorgen 	neutral
1291	Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 	neutral
675	Of these shares 29,659,239 are held by the Company or its group companies and the number of outstanding shares and voting rights attached to the shares thus amounts to 322,705,218 	neutral
2051	Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki 	negative
499	Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement 	neutral
1713	Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people 	neutral
1403	The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry 	neutral
769	As with other stakeholders , COMPTEL has been involved in the workshops , meetings and filed comments on the issues of greatest importance to the competitive sector of our industry 	neutral
642	ASSA ABLOY Kaupthing Bank gave a ` neutral ' recommendation and a share price target of 174 crowns $ 24.7 - 19 euro on Swedish lock maker Assa Abloy AB 	neutral
938	At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions 	neutral
1446	The hosting mobile terminal guides information flow between itself , the participating terminals , and optionally , with network servers that may assist the hosting mobile terminal 	neutral
1771	The enterprise value of Maritim Food AS has been determined as approximately EUR15m 	neutral
1997	However , the brokers ' ratings on the stock differ 	neutral
1306	Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role 	neutral
268	German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger 	neutral
618	The Marubeni Group focuses on creating `` value chain '' from upstream to downstream , encompassing a wide variety of business fields , including oil & gas , metals , mineral resources , foods , pulp & paper and chemicals , among others 	neutral
1793	The most significant capital expenditure items were in the global enterprise resource planning ERP project , product development and production machines 	neutral
1488	The previous offer was 3.4 % of voting rights and 12.3 % of capital 	neutral
7	Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period 	positive
2208	Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 	negative
144	Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 	positive
907	A total of $ 78 million will be invested in the project 	neutral
198	The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year 	positive
1948	Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse 	neutral
868	In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 	positive
1839	The value of the multi-year agreement is over EUR 2mn a year 	neutral
1429	The energy shot is packed in a 100-millilitre bag with a screw cap 	neutral
228	In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million 	positive
450	This resulted in improved sales figures in Sweden 	positive
2175	The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 	negative
1345	Retail chain Suomen L+ñhikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 	neutral
1889	Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 	negative
2071	`` Adjustment to the fall in price level , in contrast , has been less effective 	negative
1371	The 19,200-square metre technology center is located near University of Tampere in central Tampere 	neutral
1385	The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis 	neutral
2257	Operating profits in the half were  0.8 m , down from  0.9 m as Glisten invested in the brand and the management team 	negative
1451	The intent of the article was to focus attention on the fact that the development model that China had followed was very different than the model that India had followed 	neutral
931	Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees 	neutral
134	In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn 	positive
1729	The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations 	neutral
1831	The unit 's clients are mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses 	neutral
942	CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value 	neutral
1761	The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added 	neutral
1722	The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present 	neutral
1438	The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services 	neutral
1110	The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares 	neutral
2043	Therefore , the company 's 2005 result will remain weaker than that of 2004 	negative
1142	A few employees would remain at the Oulu plant in support functions for other group units 	neutral
409	Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February 	positive
1341	R&D Loan ) 	neutral
576	National sponsors for The Big Read include National Endowment for the Arts in cooperation with the Institute of Museum and Library Services and Arts Midwest 	neutral
894	Comptel Corporation will publish its financial statements for 2008 on 12 February 2009 	neutral
2047	Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % 	negative
969	Finnlines has six ships under construction in China with deliveries scheduled between the first quarter of 2011 and the final quarter of 2012 	neutral
587	RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience 	neutral
736	Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from `` neutral '' to `` buy '' in May 	positive
603	The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) 	neutral
606	The company is presently examining whether the project would be financially feasible 	neutral
1667	Kemira 's R&D organization comprises approximately 750 people , the company said 	neutral
166	Operating profit rose to EUR 4.7 mn from EUR 3.6 mn 	positive
61	Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier 	positive
686	Tekla 's defense business employs over 20 persons and is located in Espoo , Finland 	neutral
526	You need to be ready when the window opens up , Rosberg said 	neutral
1744	The company has an annual turnover of EUR32 .8 m	neutral
1718	That address also happens to house Italian megamart Eataly , meaning that `` Come on , kids , we 're going to the Toy Building ! '	neutral
640	When completed , the 120-meter Watchtower will be the highest building in Ireland 	neutral
1321	One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position 	neutral
66	Operating profit rose to EUR 3.11 mn from EUR 1.22 mn in the corresponding period in 2009 	positive
1197	COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively 	neutral
1155	AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries 	neutral
708	The solid fuel is heated before sludge is mixed therein . '	neutral
919	About 72 % of Evraz Group shares are owned by Lanebrook , whose beneficiaries , on the one hand , are Millhouse , the holding company for the assets of billionaire Roman Abramovich and his business partners 50 % ; and Evraz executives Alexander Abramov and Alexander Frolov 50 % , on the other 	neutral
64	Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn 	positive
60	Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 	positive
731	The company will make its marketing and sales investments initiated in 2009 even more efficient in 2010 	positive
1232	Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms 	neutral
1167	Another firm Air Liquide was exempted because it left the market in 1998 	neutral
707	The Samsung Mobile Applications Store was launched in January 2009 by Samsung Mobile Innovator , a program which enables mobile software developers to create applications for use across Samsung mobile devices 	neutral
88	Both operating profit and net sales for the 12-month period increased , respectively from EUR10 .5 m and EUR28 .8 m , as compared to the financial year 2004 	positive
2166	Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 	negative
922	According to business media reports , Usmanov planned to transfer his MegaFon stake to the state-controlled Svyazinvest , in exchange for a stake in the merged RosTelecom 	neutral
343	narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago 	positive
527	`` Directors and shareholders alike should ask why these practices were allowed to continue . '	neutral
1310	No financial information was provided 	neutral
1283	Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business 	neutral
151	Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 	positive
1888	Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period 	negative
943	Catalysts segment includes refinery catalysts and polyolefin catalysts product categories 	neutral
188	Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday 	positive
1921	Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm 	positive
1032	Talvivaara is listed on the London Stock Exchange Main Market and NASDAQ OMX Helsinki and is included in the FTSE 250 Index 	neutral
126	For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 	positive
1681	Mr. Doring has been with Eaton since 1989 and acted as the Business Unit Manager for Eaton 's Power Controls Business Unit since January 2007 	neutral
68	Operating profit was EUR 24.5 mn , up from EUR 23.0 mn 	positive
1939	A total of 1,800,000 stock options were issued in the 2003 stock option scheme 	neutral
207	Total operating revenue grew by 27.6 % year-on-year to EUR61m 	positive
821	In Middle East & North Africa , Tecnotree has grown considerably in the recent years 	positive
763	France T+®l+®com spent more time studying TeliaSonera than other potential takeover targets because it has a shareholder that wants to sell , Pellissier said 	neutral
1885	Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 	negative
1547	They will be sunk to a depth of some 360-380 metres and fixed to the bottom mud by vacuum 	neutral
1480	The plant will collect raw material from the Baltic Sea region 	neutral
1823	The total capacity of the factory will be approximately 100 engines a year 	neutral
1329	Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium 	neutral
1266	Investment management and investment advisory services are the company 's sole line of business 	neutral
1590	A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 	neutral
325	OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market 	positive
674	Nokia Siemens Networks provides mobile and fixed network infrastructure , communications and networks service platforms , as well as professional services , to operators and service providers 	neutral
968	Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported 	neutral
1445	The Group 's business sectors are Building Construction , Infrastructure Construction , Technical Building Services , and Building Products 	neutral
1469	The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri 	neutral
678	Participants at any of the book discussions or other special events , or visitors to the car dealership were eligible to enter the drawing for the 2005 silver , four-door Altima 	neutral
1502	The second variant offers complete final finishing of any selected apartment with foreign high quality materials ( Finland , Denmark , Germany , France ) 	neutral
2127	Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 	negative
201	The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent 	positive
1593	After non-recurring items of EUR 177mn , profit amounted to EUR 20mn 	neutral
208	Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago 	positive
1342	Raisio is the site of the main production plants as well as company headquarters 	neutral
2133	Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 	negative
1515	The talks involved the Food and Ingredients Divisions , as well as group service functions , the company said 	neutral
1579	The company continued the development of a fully human antibody in its VAP-1 antibody program 	neutral
958	Electronic versions require 24-48 hours as each copy is customized to the client with digital controls and custom watermarks 	neutral
1759	The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said 	neutral
540	An  of the invention , released by the Patent Office , said : `` The chambers are pressurized 	neutral
753	Finland 's leading metals group Outokumpu said its fourth-quarter net profit more than tripled on the back of strong global demand for stainless steel , soaring base metal prices and proceeds from the sale of its technology unit 	positive
836	Net sales in 2007 are expected to be 10 % up on 2006 	positive
2034	Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn 	negative
152	Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 	positive
1930	Initial estimated total value of the contract was 250 000 Euros , excluding VAT 	neutral
2216	Sales by Seppala diminished by 6 per cent 	negative
1233	F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities 	neutral
2215	Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier 	negative
2157	Net sales fell by 5 % from the previous accounting period 	negative
1136	`` Serving customers locally is one of the cornerstones of customer focus for us 	neutral
406	Performance in the second half of 2009 exceeded expectations 	positive
508	Satama and Trainers ' House will remain as names and independent brands of the business areas 	neutral
178	Passenger volumes rose by 8.4 % in the accounting period 	positive
1529	The value of the order is EUR 700,000 	neutral
1891	Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago 	negative
1984	The terms and conditions of Stock Option Scheme 2004 are available on the Group 's website 	neutral
2138	Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier 	negative
277	Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories 	neutral
595	Stock Exchange Release 10/3/2011 12:00 Sanoma has published its Annual Report and Financial Statements for 2010 and its first Corporate Responsibility Report 	neutral
415	Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration 	positive
660	In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 	neutral
1439	The fixed acquisition price amounts to NOK 70 ( approximately EUR 8.7 ) million and additional price NOK 15 ( EUR 1.8 ) million at maximum 	neutral
1016	Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release 	neutral
288	Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 	neutral
119	Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 	positive
798	At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn compared to EUR 7.04 in 2005 	positive
59	International sales rose by 59.8 % to EUR 1,244.4 mn 	positive
262	Turnover rose to EUR21m from EUR17m 	positive
622	The project is expected to be completed in 2009 	neutral
1010	Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors 	neutral
123	Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 	positive
138	In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 	positive
1037	The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses 	neutral
464	Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn 	positive
238	Operating profit of the Asian plants grew markedly 	positive
751	Mika Stahlberg , VP F-Secure Labs , said , `` We are excited and proud that F-Secure has been recognized by AV-Comparatives as the Product of the Year 	positive
1660	It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark 	neutral
1571	Votorantim Celulose e Papel ( VCP ) is part of the Votorantim Group , a major Brazilian conglomerate 	neutral
236	Olvi expects sales and market share to increase in the first quarter of 2010 	positive
2261	LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 	negative
338	20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 	positive
1075	The firm 's UK head office is in Rugby Road , Lutterworth 	neutral
394	By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month 	positive
1326	OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros 	neutral
522	The original patent was filed in Finland under application No. 	neutral
1269	ISMS does not disclose its financial results , the daily said 	neutral
773	The process , technology , project management , basic engineering and quality assurance within Forest Industry will be consolidated in Vantaa , southern Finland 	neutral
1845	These new units will be built at Cargotec 's state of the art manufacturing facility in San Antonio , Texas , USA , which started operations in 2009 	neutral
1786	The firm builds components for mobile phones and other communications products 	neutral
1365	Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights 	neutral
102	Both operating profit and turnover for the six-month period increased , respectively from EUR0 .1 m and EUR29 .0 m , as compared to the corresponding period a year ago 	positive
1189	Cencorp would focus on the development , manufacture and marketing of standard products for production automation 	neutral
585	Prothious Engineering ( www.prothious.com ) employs more than 1,000 and has a large portfolio of projects and an annual detailing capacity of more than 100,000 tonnes 	neutral
1202	Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space 	neutral
1570	With this , the company will exit the contract manufacturing service segment 	neutral
1806	The Oulu plant employs approximately 120 people 	neutral
1640	Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn 	neutral
679	Peigs www.peigs.se will become part of Sardus Latta Maltider Light Meals unit 	neutral
375	For the current year , Raute expects its net sales to increase and the operating result -- to be positive 	positive
1765	The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail 	neutral
1561	Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg 	neutral
996	Metso 's delivery will include a complete coated board line with related air systems and two winders 	neutral
315	The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 	positive
671	More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries 	neutral
1393	The company does not disclose the sum it applied for 	neutral
1552	Through the Nordic Exchange , OMX offers access to approximately 80 percent of the Nordic and Baltic securities market 	neutral
2088	Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation 	negative
897	On the following workday customers can check from their home computers how their purchases are divided between different ingredient groups , how much energy various products contain and what is the nutritional content of all purchases 	neutral
165	Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 	positive
1811	The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq 	neutral
1059	The company will publish its financial statement for 2008 on February 25 , 2009 	neutral
1830	The transaction value is CAD 15 million approximately EUR 10 million 	neutral
777	Sales climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure 	positive
1311	No other ev3 devices were involved in this action 	neutral
1240	Her present position is the director of Stockmann 's international department stores 	neutral
458	EBITDA for the year 2009 improved to EUR484m , as compared with EUR472m in 2008 	positive
934	As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy 	neutral
441	Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery 	positive
1534	The value of the orders is about EUR 70mn 	neutral
656	Exel wants to serve its industrial customers with individual products 	neutral
683	SCOPI Chief Business Excellence Officer , Eng 	neutral
